,Economics,House,Society,Fashion,Education,Technology,Politics,PE,Game,Entertainment
文章,3.0008356173026644e-05,4.2140480095893006e-05,2.5149270283220914e-05,1.2298983366034963e-05,0.00011003671431888791,8.726868525375414e-05,4.2973281295625746e-05,2.0806008559105546e-05,3.599609322401542e-05,6.856249405660372e-05
高分,2.5648167669253543e-07,2.4643555611633336e-07,1.3377271427245167e-06,1.366553707337218e-06,3.440228309739944e-05,1.8455613195657974e-06,5.338295813121211e-07,1.6482682105265434e-05,9.332320465485479e-06,5.779214058411042e-06
全世界,1.7697235691784943e-05,3.8443946754148004e-05,4.815817713808261e-06,1.6945265970981504e-05,7.816401086100314e-05,6.248543324815629e-05,1.4146483904771208e-05,1.3240187264885348e-05,4.079557232055081e-05,4.964870259271304e-05
生活费用,5.129633533850709e-07,4.928711122326667e-07,5.350908570898067e-07,2.7331074146744365e-07,2.0995511007971718e-05,2.636516170808282e-07,5.338295813121211e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
待遇,1.1541675451164093e-05,1.3307520030282001e-05,2.086854342650246e-05,2.186485931739549e-06,5.6409625961177025e-05,4.2184258732932516e-06,3.3364348832007565e-05,1.486143468507539e-05,9.865595920656077e-06,1.2871885857370048e-05
志愿,2.5648167669253543e-07,1.478613336698e-06,3.4780905710837436e-06,5.466214829348873e-07,3.086087160207891e-05,2.1092129366466258e-06,4.270636650496969e-06,2.702079033650071e-07,4.53284136895009e-06,2.626915481095928e-06
班级,2.5648167669253543e-07,9.364551132420668e-06,1.57851802841493e-05,5.466214829348873e-07,3.0354955674175976e-05,5.273032341616564e-07,1.8684035345924238e-06,2.702079033650071e-07,2.666377275852994e-07,1.0507661924383712e-06
观念,1.564538227824466e-05,3.5733155636868334e-05,1.2307089713065555e-05,1.4758780039241956e-05,6.273357505996369e-05,9.491458214909815e-06,1.574797264870757e-05,2.702079033650071e-06,5.599392279291288e-06,2.3642239329863353e-05
特长,5.129633533850709e-07,1.2321777805816667e-06,2.6754542854490335e-06,1.0932429658697746e-06,2.9849039746273044e-05,1.0546064683233129e-06,2.6691479065606054e-07,1.8914553235550497e-06,3.9995659137794915e-06,6.3045971546302275e-06
面试官,2.5648167669253543e-07,2.4643555611633336e-07,1.0701817141796134e-06,2.7331074146744365e-07,2.4536922503292248e-05,2.636516170808282e-07,2.6691479065606054e-07,5.404158067300142e-07,2.666377275852994e-07,7.880746443287784e-07
医疗保险,1.282408383462677e-06,4.682275566210334e-06,2.942999713993937e-06,2.7331074146744365e-07,4.07262321961861e-05,7.909548512424846e-07,2.402233115904545e-05,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
人文,3.5907434736954956e-06,4.386552898870734e-05,2.6754542854490335e-06,5.466214829348872e-06,5.05915927902933e-05,6.063987192859049e-06,3.04282861347909e-05,2.702079033650071e-07,5.866030006876587e-06,1.7337642175233126e-05
学员,3.847225150388031e-06,5.914453346792e-06,7.223726570712391e-06,2.186485931739549e-06,5.236229853795356e-05,2.636516170808282e-06,9.075102882306058e-06,5.404158067300142e-07,2.666377275852994e-06,6.829980250849413e-06
中位,7.694450300776062e-07,4.928711122326667e-07,2.6754542854490336e-07,2.7331074146744365e-07,7.9175842716809e-05,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
申请表,1.3080565511319307e-05,3.6965333417450004e-06,3.4780905710837436e-06,8.199322244023309e-07,2.9849039746273044e-05,2.636516170808282e-07,1.0676591626242422e-06,2.702079033650071e-07,5.332754551705988e-07,2.626915481095928e-07
教材,1.0259267067701417e-06,1.7250488928143336e-06,4.01318142817355e-06,3.553039639076767e-06,3.6931862736914104e-05,2.3728645537274537e-06,2.402233115904545e-06,1.6212474201900425e-06,2.3997395482676946e-06,3.4149901254247065e-06
日期,1.9236125751940155e-05,2.6368604504447668e-05,2.0333452569412654e-05,5.466214829348872e-06,0.00011003671431888791,2.05648261323046e-05,2.7759138228230297e-05,1.9184761138915504e-05,0.00010158897420999908,5.201292652569938e-05
花费,8.207413654161134e-06,1.7250488928143336e-06,2.140363428359227e-06,1.6398644488046618e-06,3.288453531369064e-05,3.691122639131595e-06,8.007443719681817e-07,8.106237100950213e-07,3.732928186194192e-06,4.465756317863078e-06
起薪,5.129633533850709e-07,2.4643555611633336e-07,8.0263628563471e-07,2.7331074146744365e-07,2.2513258791680515e-05,2.636516170808282e-07,8.007443719681817e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
获得者,1.0259267067701417e-06,2.217920005047e-06,2.6754542854490335e-06,2.186485931739549e-06,3.1113829566030376e-05,1.0546064683233128e-05,1.0676591626242422e-06,1.3510395168250356e-06,6.9325809172177845e-06,5.516522510301449e-06
程序,4.5397256774578765e-05,9.1674026875276e-05,4.360990485281925e-05,1.366553707337218e-06,9.35944466620426e-05,4.772094269162991e-05,0.00012464920723638027,3.5127027437450923e-06,3.359635367574773e-05,1.1821119664931676e-05
想法,1.6158345631629732e-05,6.974126238092234e-05,5.0566085994986736e-05,1.4485469297774513e-05,0.00010320684929219832,7.830453027300598e-05,1.3879569114115149e-05,4.56651356686862e-05,5.146108142396279e-05,0.00011111852485035776
全家,3.0777801203104247e-06,5.668017790675667e-06,3.344317856811292e-05,8.745943726958197e-06,4.957976093448743e-05,3.1638194049699385e-06,8.808188091649999e-06,2.9722869370150783e-06,2.3997395482676946e-06,2.1015323848767425e-05
年轻人,1.333704718801184e-05,4.1401173427544006e-05,4.708799542390299e-05,4.126992196158399e-05,0.00011054263024679085,2.1355780983547084e-05,9.60893246361818e-06,5.485220438309644e-05,1.1465422286167874e-05,0.00012241426141907025
经济学,5.8990785639283145e-06,1.6757617815910667e-05,2.6754542854490335e-06,8.199322244023309e-07,3.971440034038024e-05,4.4820774903740795e-06,1.8684035345924238e-06,1.0808316134600284e-06,7.999131827558983e-07,5.253830962191856e-07
课业,2.5648167669253543e-07,2.4643555611633336e-07,1.3377271427245167e-06,2.7331074146744365e-07,1.7707057476602652e-05,2.636516170808282e-07,1.0676591626242422e-06,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
祖国,1.7953717368477478e-06,1.6264746703678e-05,4.548272285263357e-06,8.199322244023309e-07,5.185638261005063e-05,7.645896895344018e-06,4.6176258783498475e-05,1.6212474201900425e-06,5.332754551705988e-06,1.024497037627412e-05
一年级,1.282408383462677e-06,1.478613336698e-06,1.1236907998885941e-05,5.466214829348873e-07,2.883720789046718e-05,5.273032341616564e-07,1.0676591626242422e-06,1.4591226781710384e-05,1.333188637926497e-06,1.313457740547964e-06
参赞,5.129633533850709e-07,7.39306668349e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.2766216755631983e-05,5.273032341616564e-07,2.402233115904545e-06,2.702079033650071e-07,2.666377275852994e-07,1.0507661924383712e-06
二本,5.129633533850709e-07,2.4643555611633336e-07,5.350908570898067e-07,2.7331074146744365e-07,1.9983679152165853e-05,5.273032341616564e-07,2.6691479065606054e-07,2.702079033650071e-07,3.4662904586088922e-06,2.626915481095928e-07
作业,1.282408383462677e-06,5.175146678443001e-06,1.9263270855233043e-05,2.7331074146744365e-07,4.957976093448743e-05,1.1337019534475613e-05,1.441339869542727e-05,5.404158067300142e-07,1.333188637926497e-06,6.3045971546302275e-06
毕业证,2.5648167669253543e-07,2.4643555611633336e-07,2.942999713993937e-06,2.7331074146744365e-07,1.9730721188214385e-05,2.636516170808282e-07,8.007443719681817e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
文件,6.59157909099816e-05,9.1674026875276e-05,2.702208828303524e-05,1.0932429658697746e-06,0.0001229375704804127,0.00011257924049351365,0.00015107377151133027,3.242494840380085e-06,2.5597221848188744e-05,9.719587280054934e-06
基础教育,2.5648167669253543e-07,1.7250488928143336e-06,5.350908570898067e-07,2.7331074146744365e-07,2.1248468971923182e-05,1.318258085404141e-06,6.139040185089392e-06,2.702079033650071e-07,2.666377275852994e-07,5.253830962191856e-07
误区,5.8990785639283145e-06,6.6537600151410005e-06,8.0263628563471e-07,4.0996611220116544e-06,3.718482070086557e-05,1.5819097024849692e-06,1.0676591626242422e-06,8.106237100950213e-07,1.333188637926497e-06,4.203064769753485e-06
爱好,5.8990785639283145e-06,3.6965333417450004e-06,7.223726570712391e-06,4.372971863479098e-06,3.414932513344797e-05,5.80033557577822e-06,1.3345739532803026e-06,8.106237100950213e-07,8.265769555144282e-06,5.779214058411042e-06
该校,2.5648167669253543e-07,2.4643555611633336e-07,5.350908570898067e-06,2.7331074146744365e-07,2.6054670287001045e-05,1.5819097024849692e-06,1.3345739532803026e-06,8.106237100950213e-07,2.666377275852994e-07,2.626915481095928e-07
分数线,2.5648167669253543e-07,4.928711122326667e-07,4.815817713808261e-06,2.7331074146744365e-07,2.2007342863777583e-05,2.636516170808282e-07,1.8684035345924238e-06,2.702079033650071e-07,7.999131827558983e-07,5.253830962191856e-07
全日制,2.5648167669253543e-07,7.39306668349e-07,1.60527257126942e-06,2.7331074146744365e-07,2.2766216755631983e-05,5.273032341616564e-07,7.740528929025755e-06,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
社交,1.7953717368477478e-06,1.1828906693584e-05,5.350908570898067e-06,1.202567262456752e-05,4.022031626828317e-05,1.1073367917394784e-05,1.0676591626242422e-06,1.3510395168250356e-06,3.572945549643012e-05,2.626915481095928e-06
简介,3.0777801203104247e-06,5.914453346792e-06,1.60527257126942e-06,4.0996611220116544e-06,3.743777866481704e-05,2.90016778788911e-06,2.1353183252484843e-06,8.106237100950213e-07,1.6264901382703265e-05,1.208381121304127e-05
义工,2.5648167669253543e-07,4.928711122326667e-07,3.745635999628647e-06,5.466214829348873e-07,2.5548754359098113e-05,7.909548512424846e-07,8.007443719681817e-07,1.0808316134600284e-06,7.999131827558983e-07,2.3642239329863353e-06
大部分,4.103706827080566e-05,6.604472903917734e-05,1.819308914105343e-05,1.2572294107502406e-05,8.044063253656633e-05,4.429347166957914e-05,1.7883290973956055e-05,2.6210166626405688e-05,2.6397135030944642e-05,3.257375196558951e-05
中小学,1.7953717368477478e-06,5.914453346792e-06,3.21054514253884e-06,2.7331074146744365e-07,3.516115698925384e-05,1.0546064683233129e-06,2.7225308646918175e-05,2.702079033650071e-07,2.666377275852994e-07,1.0507661924383712e-06
技巧,6.66852359400592e-06,6.407324459024667e-06,9.364089999071618e-06,3.361722120049557e-05,6.197470116810929e-05,1.5028142173607208e-05,3.469892278528787e-06,2.729099823986572e-05,4.6928240055012695e-05,2.232878158931539e-05
氛围,8.97685868423874e-06,5.4462257901709674e-05,4.815817713808261e-06,2.5144588215004813e-05,5.6915541889079954e-05,3.954774256212423e-06,1.2011165579522724e-05,8.376445004315221e-06,2.5863859575774044e-05,4.097988150509648e-05
捷径,2.0518534135402834e-06,2.217920005047e-06,1.0701817141796134e-06,1.9131751902721053e-06,2.504283843119518e-05,2.1092129366466258e-06,2.6691479065606054e-07,2.1616632269200567e-06,3.4662904586088922e-06,1.8388408367671497e-06
方法,0.00011669916289510362,6.850908460034067e-05,6.661881170768093e-05,5.712194496669572e-05,0.00013002039347105376,0.00024255948771436194,5.124763980596363e-05,2.5669750819675676e-05,8.665726146522231e-05,6.514750393117902e-05
住宿费,2.5648167669253543e-07,2.4643555611633336e-07,5.0833631423531634e-06,2.7331074146744365e-07,1.9224805260311452e-05,2.636516170808282e-07,1.3345739532803026e-06,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
人际,5.129633533850709e-07,2.710791117279667e-06,2.942999713993937e-06,2.186485931739549e-06,2.529579639514665e-05,2.3728645537274537e-06,1.3345739532803026e-06,5.404158067300142e-07,3.732928186194192e-06,2.3642239329863353e-06
作文,5.129633533850709e-07,4.928711122326667e-07,1.043427171325123e-05,2.7331074146744365e-07,5.185638261005063e-05,5.273032341616564e-07,2.402233115904545e-06,2.702079033650071e-07,1.0665509103411977e-06,3.6776816735342994e-06
特色,2.410927760909833e-05,8.157016907450634e-05,8.293908284892004e-06,6.805437462539346e-05,0.00010244797540034393,2.1355780983547084e-05,0.00011664176351669846,3.7829106471100995e-06,0.0001239865433271642,6.987595179715169e-05
学时,2.5648167669253543e-07,7.39306668349e-07,1.0701817141796134e-06,2.7331074146744365e-07,1.796001544055412e-05,7.909548512424846e-07,8.007443719681817e-07,2.702079033650071e-07,2.666377275852994e-07,5.253830962191856e-07
事业,1.3593528864704377e-05,3.893681786638067e-05,2.086854342650246e-05,2.6784452663809475e-05,9.005303516672206e-05,1.5555445407768864e-05,0.00015534440816182722,7.0254054874901845e-06,2.693041048611524e-05,0.00010271239531085079
中外,6.1555602406208495e-06,5.175146678443001e-06,1.0701817141796134e-06,4.919593346413985e-06,7.5381473257537e-05,1.0546064683233129e-06,8.007443719681816e-06,8.106237100950213e-07,5.332754551705988e-07,1.1558428116822084e-05
考点,2.5648167669253543e-07,2.710791117279667e-06,8.0263628563471e-07,2.7331074146744365e-07,2.2766216755631983e-05,2.636516170808282e-07,2.1353183252484843e-06,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
名单,3.052131952641171e-05,4.0168995646962336e-05,1.2574635141610457e-05,1.2572294107502406e-05,0.00011383108377815991,2.5837858473921165e-05,6.859710119860755e-05,9.051964762727739e-05,8.025795600317512e-05,9.194204183835748e-05
试题,7.694450300776062e-07,2.4643555611633336e-07,4.01318142817355e-06,2.7331074146744365e-07,2.7319460106758378e-05,5.273032341616564e-07,2.1353183252484843e-06,2.702079033650071e-07,1.333188637926497e-06,2.626915481095928e-07
理工科,2.5648167669253543e-07,2.4643555611633336e-07,8.0263628563471e-07,2.7331074146744365e-07,1.720114154869972e-05,2.636516170808282e-07,5.338295813121211e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
负担,1.0002785391008881e-05,3.302236451958867e-05,1.7657998283963622e-05,5.466214829348872e-06,4.83149711147301e-05,4.7457291074549075e-06,3.3631263622663626e-05,8.106237100950213e-06,3.732928186194192e-06,6.041905606520635e-06
语法,2.5648167669253543e-07,2.4643555611633336e-07,1.0701817141796134e-06,2.7331074146744365e-07,2.1754384899826118e-05,1.5819097024849692e-06,2.6691479065606054e-07,2.702079033650071e-07,7.999131827558983e-07,2.626915481095928e-07
建议,1.4619455571474518e-05,3.6965333417450004e-05,1.0701817141796134e-05,7.106079278153534e-06,6.096286931230342e-05,1.318258085404141e-05,3.763498548250454e-05,1.4321018878345377e-05,2.1331018206823954e-05,1.5236109790356383e-05
族裔,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.3778048611437848e-05,5.273032341616564e-07,1.6014887439363633e-06,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
全奖,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,1.5936351728942387e-05,7.909548512424846e-07,2.6691479065606054e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
障碍,1.3850010541396912e-05,2.193276449435367e-05,1.3912362284334974e-05,1.9131751902721053e-06,5.05915927902933e-05,2.7419768176406135e-05,1.521414306739545e-05,1.0538108231235277e-05,1.786472774821506e-05,1.786302527145231e-05
高层次,5.129633533850709e-07,1.0350293356886001e-05,8.0263628563471e-07,2.7331074146744365e-07,2.4789880467243716e-05,1.0546064683233129e-06,1.494722827673939e-05,2.702079033650071e-07,2.666377275852994e-07,5.253830962191856e-07
功课,3.5907434736954956e-06,2.710791117279667e-06,7.491271999257294e-06,6.01283631228376e-06,2.9849039746273044e-05,1.0546064683233129e-06,2.6691479065606054e-07,2.431871130285064e-06,2.3997395482676946e-06,1.3922652049808419e-05
餐厅,8.720377007546204e-06,2.1686328938237334e-05,4.0934450567370216e-05,9.01925446842564e-06,4.7050181294972766e-05,9.491458214909815e-06,5.8721253944333315e-06,2.9722869370150783e-06,1.5998263655117965e-06,3.467528435046625e-05
学籍,2.5648167669253543e-07,2.4643555611633336e-07,4.548272285263357e-06,2.7331074146744365e-07,2.580171232304958e-05,5.273032341616564e-07,2.1353183252484843e-06,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
offer,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,5.466214829348873e-07,1.7454099512651187e-05,2.636516170808282e-07,2.6691479065606054e-07,8.106237100950213e-07,2.666377275852994e-07,2.626915481095928e-07
总分,2.5648167669253543e-07,4.928711122326667e-07,1.3377271427245167e-06,2.7331074146744365e-07,2.3272132683534915e-05,1.318258085404141e-06,1.0676591626242422e-06,2.431871130285064e-06,4.53284136895009e-06,1.0507661924383712e-06
综合性,3.33426179700296e-06,1.7004053372027e-05,1.8728179998143236e-06,1.9131751902721053e-06,3.364340920554504e-05,1.8455613195657974e-06,1.2544995160834845e-05,2.702079033650071e-07,2.666377275852994e-06,1.0507661924383712e-06
分校,5.129633533850709e-07,4.928711122326667e-06,5.350908570898067e-07,2.7331074146744365e-07,2.4789880467243716e-05,1.0546064683233129e-06,1.0676591626242422e-06,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
大四,1.0259267067701417e-06,2.4643555611633336e-07,1.6320271141239106e-05,5.466214829348873e-07,2.2766216755631983e-05,2.636516170808282e-07,5.338295813121211e-07,3.7829106471100995e-06,2.666377275852994e-07,5.253830962191856e-07
总统,2.0775015812095367e-05,4.928711122326667e-06,1.8728179998143236e-06,1.3665537073372182e-05,0.0001176254532374319,4.587538137206411e-05,0.00026291106879621965,1.8914553235550496e-05,1.4665075017191468e-05,1.1033045020602898e-05
毕业典礼,2.5648167669253543e-07,2.4643555611633336e-07,8.0263628563471e-07,2.7331074146744365e-07,2.0236637116117317e-05,2.636516170808282e-07,5.338295813121211e-07,2.702079033650071e-07,2.666377275852994e-07,1.0507661924383712e-06
师生,3.5907434736954956e-06,1.478613336698e-06,1.7390452855418717e-05,4.646282604946541e-06,2.8331291962564246e-05,3.691122639131595e-06,1.2278080370178784e-05,5.404158067300142e-07,2.666377275852994e-07,7.6180548951781915e-06
文书,2.564816766925354e-06,1.478613336698e-06,7.491271999257294e-06,2.7331074146744365e-07,3.6425946809011175e-05,7.909548512424846e-07,1.6548717020675752e-05,8.106237100950213e-07,2.666377275852994e-07,5.253830962191856e-07
笔试,5.129633533850709e-07,2.4643555611633336e-07,1.8728179998143236e-06,2.7331074146744365e-07,2.226030082772905e-05,2.636516170808282e-07,4.003721859840908e-06,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
考场,2.5648167669253543e-07,2.710791117279667e-06,1.1771998855975748e-05,2.7331074146744365e-07,2.934312381837011e-05,2.636516170808282e-07,4.003721859840908e-06,2.702079033650071e-07,1.5998263655117965e-06,5.516522510301449e-06
考题,2.5648167669253543e-07,7.39306668349e-07,2.4079088569041304e-06,2.7331074146744365e-07,2.2513258791680515e-05,2.636516170808282e-07,5.338295813121211e-07,5.404158067300142e-07,5.332754551705988e-07,2.626915481095928e-07
助学金,2.5648167669253543e-07,2.4643555611633336e-07,8.0263628563471e-07,2.7331074146744365e-07,1.796001544055412e-05,2.636516170808282e-07,2.402233115904545e-06,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
展团,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,1.9224805260311452e-05,2.636516170808282e-07,5.338295813121211e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
差别,3.1034282879796784e-05,2.6861475616680337e-05,4.548272285263357e-06,6.832768536686091e-06,4.882088704263303e-05,1.8719264812738803e-05,6.405954975745453e-06,6.755197584125178e-06,1.5198350472362067e-05,2.0752632300657834e-05
双语,5.129633533850709e-07,1.7250488928143336e-06,8.0263628563471e-07,2.7331074146744365e-07,1.7454099512651187e-05,2.636516170808282e-07,1.0676591626242422e-06,2.702079033650071e-07,1.333188637926497e-06,1.8388408367671497e-06
韩语,2.5648167669253543e-07,2.4643555611633336e-07,8.0263628563471e-07,2.7331074146744365e-07,2.0236637116117317e-05,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,5.332754551705988e-07,2.626915481095928e-06
游学,5.129633533850709e-07,2.4643555611633336e-07,2.6754542854490336e-07,8.199322244023309e-07,3.010199771022451e-05,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,5.332754551705988e-07,5.253830962191856e-07
高薪,7.950931977468598e-06,1.478613336698e-06,2.942999713993937e-06,2.7331074146744365e-07,2.6307628250952513e-05,1.0546064683233129e-06,1.0676591626242422e-06,7.295613390855192e-06,1.333188637926497e-06,7.880746443287784e-07
厨师,5.129633533850709e-07,4.928711122326667e-07,1.7390452855418717e-05,2.7331074146744365e-07,2.6054670287001045e-05,2.636516170808282e-06,8.007443719681817e-07,2.702079033650071e-07,7.999131827558983e-07,1.0507661924383712e-05
频道,7.437968624083527e-06,1.5525440035329e-05,1.3912362284334974e-05,6.01283631228376e-06,5.337413039375942e-05,2.504690362267868e-05,1.3345739532803028e-05,3.242494840380085e-06,5.919357552393647e-05,4.7809861755945895e-05
开销,2.308335090232819e-06,2.957226673396e-06,5.885999427987874e-06,1.0932429658697746e-06,2.6054670287001045e-05,1.5819097024849692e-06,1.0676591626242422e-06,1.0808316134600284e-06,3.732928186194192e-06,1.8388408367671497e-06
毕业证书,2.5648167669253543e-07,2.4643555611633336e-07,1.60527257126942e-06,2.7331074146744365e-07,1.4924519873136522e-05,2.636516170808282e-07,1.6014887439363633e-06,1.6212474201900425e-06,2.666377275852994e-07,2.626915481095928e-07
视野,1.3080565511319307e-05,1.5032568923096335e-05,5.350908570898067e-06,8.472632985490752e-06,4.426764369150663e-05,2.214673583478957e-05,4.270636650496969e-06,1.1348731941330298e-05,2.5863859575774044e-05,1.4185343597918012e-05
社会活动,2.5648167669253543e-07,2.4643555611633336e-07,5.350908570898067e-07,5.466214829348873e-07,1.720114154869972e-05,1.0546064683233129e-06,5.338295813121211e-07,2.702079033650071e-07,5.332754551705988e-07,2.626915481095928e-07
思想,1.282408383462677e-05,4.2140480095893006e-05,2.2473815997771882e-05,1.0385808175762858e-05,6.956344008665327e-05,2.0301174515223772e-05,9.849155775208634e-05,1.2699771458155334e-05,1.786472774821506e-05,4.0717189956986884e-05
电子,2.8212984436178897e-05,1.7743360040376e-05,2.2473815997771882e-05,7.379390019620978e-06,7.158710379826502e-05,0.0001233889567938276,2.8559882600198478e-05,1.6212474201900425e-06,4.39952250515744e-05,7.092671798959006e-06
帷幕,5.8990785639283145e-06,6.900195571257334e-06,1.8728179998143236e-06,1.120574040016519e-05,3.1366787529981844e-05,4.2184258732932516e-06,4.80446623180909e-06,2.1616632269200567e-06,2.293084457233575e-05,1.4710726694137197e-05
开支,1.4619455571474518e-05,1.9221973377074002e-05,1.2039544284520651e-05,2.733107414674436e-06,3.819665255667144e-05,4.4820774903740795e-06,1.2278080370178784e-05,2.9722869370150783e-06,1.5998263655117965e-06,2.3642239329863353e-06
工程师,2.308335090232819e-06,1.1828906693584e-05,1.3644816855790071e-05,8.199322244023309e-07,4.983271889843889e-05,8.22593045292184e-05,7.206699347713635e-06,2.702079033650071e-07,1.0932146830997276e-05,3.1522985773151137e-06
困难,2.3852795932405794e-05,4.6576320105987e-05,2.702208828303524e-05,8.472632985490752e-06,7.361076750987675e-05,1.7137355110253833e-05,9.795772817077422e-05,2.6480374529770696e-05,1.5464988199947364e-05,3.914104066832933e-05
王室,4.103706827080567e-06,4.928711122326667e-07,2.6754542854490336e-07,4.0996611220116544e-06,4.022031626828317e-05,1.0546064683233128e-05,1.0676591626242422e-06,2.702079033650071e-07,1.0665509103411977e-06,2.626915481095928e-07
夏令营,2.5648167669253543e-07,4.435840010094e-06,5.350908570898067e-07,5.466214829348873e-07,2.226030082772905e-05,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,2.1331018206823954e-06,2.3642239329863353e-06
室友,2.5648167669253543e-07,2.4643555611633336e-07,1.2039544284520651e-05,2.7331074146744365e-07,2.4789880467243716e-05,5.273032341616564e-07,2.6691479065606054e-07,2.1616632269200567e-06,2.666377275852994e-07,5.253830962191856e-07
例子,1.8210199045170015e-05,4.6576320105987e-05,5.350908570898067e-06,6.559457795218647e-06,5.337413039375942e-05,2.05648261323046e-05,7.473614138369695e-06,1.6482682105265434e-05,2.3730757755091646e-05,2.3379547781753762e-05
存期,1.282408383462677e-06,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,1.5177477837087988e-05,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
组织,2.3852795932405794e-05,5.741948457510567e-05,4.227217771009473e-05,9.01925446842564e-06,9.4353320553897e-05,0.00010994272432270536,0.00016335185188150905,3.782910647110099e-05,4.47951382343303e-05,1.1558428116822084e-05
含金量,1.282408383462677e-06,2.4643555611633335e-06,5.350908570898067e-07,3.8263503805442105e-06,2.1754384899826118e-05,2.636516170808282e-07,1.0676591626242422e-06,6.48498968076017e-06,2.3997395482676946e-06,3.6776816735342994e-06
失业率,1.8210199045170015e-05,1.0350293356886001e-05,2.6754542854490336e-07,2.7331074146744365e-07,2.934312381837011e-05,5.273032341616564e-07,1.2811909951490907e-05,2.702079033650071e-07,5.332754551705988e-07,2.626915481095928e-07
文理,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,1.720114154869972e-05,5.273032341616564e-07,6.405954975745453e-06,2.702079033650071e-07,2.666377275852994e-07,1.313457740547964e-06
医学,1.282408383462677e-06,3.450097785628667e-06,2.1938725140682075e-05,1.9131751902721053e-06,4.67972233310213e-05,6.881307205809616e-05,1.7349461392643936e-05,2.431871130285064e-06,2.666377275852994e-06,6.041905606520635e-06
行李,5.129633533850709e-07,7.39306668349e-07,2.327645228340659e-05,2.186485931739549e-06,3.389636716949651e-05,1.0546064683233129e-06,2.402233115904545e-06,1.8914553235550497e-06,1.333188637926497e-06,6.041905606520635e-06
平均分,5.129633533850709e-07,2.4643555611633336e-07,8.0263628563471e-07,2.7331074146744365e-07,1.6948183584748255e-05,2.636516170808282e-07,8.007443719681817e-07,5.404158067300142e-07,1.866464093097096e-06,5.516522510301449e-06
俄语,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,2.4536922503292248e-05,2.1092129366466258e-06,8.007443719681817e-07,2.702079033650071e-07,1.0665509103411977e-06,5.253830962191856e-07
启德,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,2.7331074146744365e-07,1.290085616152479e-05,2.636516170808282e-07,5.338295813121211e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
科技,1.3850010541396912e-05,5.2490773452779004e-05,1.0969362570341037e-05,2.1318237834460603e-05,8.069359050051781e-05,0.00010414238874692714,0.00011584101914473028,3.242494840380085e-06,5.892693779635117e-05,1.5236109790356383e-05
出勤率,2.5648167669253543e-07,2.4643555611633336e-07,2.6754542854490336e-07,5.466214829348873e-07,1.4924519873136522e-05,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-06,2.666377275852994e-07,2.626915481095928e-07
原件,9.746303714316346e-06,4.189404453977667e-06,6.42109028507768e-06,8.199322244023309e-07,2.4031006575389316e-05,1.0546064683233129e-06,1.6014887439363633e-06,8.106237100950213e-07,5.332754551705988e-07,1.0507661924383712e-06
亚裔,5.129633533850709e-07,2.4643555611633336e-07,5.350908570898067e-07,1.0932429658697746e-06,2.0236637116117317e-05,1.318258085404141e-06,5.338295813121211e-07,2.702079033650071e-07,7.999131827558983e-07,1.8388408367671497e-06
